"X__deprecation_message__"	"ip"	"country_code"	"country_name"	"region_code"	"region_name"	"city"	"zip_code"	"time_zone"	"latitude"	"longitude"	"metro_code"	"servicio"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"201.244.53.169"	"CO"	"Colombia"	"ANT"	"Antioquia"	"Medellín"	"050001"	"America/Bogota"	6.2518	-75.5636	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"108.62.59.112"	"US"	"United States"	"WA"	"Washington"	"Seattle"	"98168"	"America/Los_Angeles"	47.4891	-122.2908	819	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.71.126"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"188.143.233.74"	"RU"	"Russia"	"SPE"	"St.-Petersburg"	"St Petersburg"	"190880"	"Europe/Moscow"	59.8944	30.2642	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.64.141"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.223.111.18"	"CN"	"China"	"ZJ"	"Zhejiang"	"Wenzhou"	""	"Asia/Shanghai"	27.9994	120.6668	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"183.159.85.81"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"216.152.252.129"	"US"	"United States"	"CA"	"California"	"Santa Monica"	"90404"	"America/Los_Angeles"	34.0256	-118.4716	803	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"192.251.226.217"	"NL"	"Netherlands"	"NH"	"North Holland"	"Amsterdam"	"1091"	"Europe/Amsterdam"	52.35	4.9167	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.71.223"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.21.184.87"	"VN"	"Vietnam"	"35"	"Tinh Lam GJong"	"Da Lat"	""	"Asia/Ho_Chi_Minh"	11.9333	108.4167	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"58.219.29.15"	"CN"	"China"	"JS"	"Jiangsu"	"Yicheng"	""	"Asia/Shanghai"	31.3705	119.8703	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"113.212.70.225"	""	""	""	""	""	""	""	0	0	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.21.97.48"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.65.111"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"117.84.112.89"	"CN"	"China"	"JS"	"Jiangsu"	"Wuxi"	""	"Asia/Shanghai"	31.5689	120.2886	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"49.79.137.82"	"CN"	"China"	"JS"	"Jiangsu"	"Suzhou"	""	"Asia/Shanghai"	31.3041	120.5954	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"198.50.180.177"	"CA"	"Canada"	"QC"	"Quebec"	"Montreal"	"H3A"	"America/Toronto"	45.504	-73.5748	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"116.111.45.164"	"VN"	"Vietnam"	"HN"	"Thanh Pho Ha Noi"	"Hanoi"	""	"Asia/Ho_Chi_Minh"	21.0333	105.85	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.65.154"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"108.62.63.62"	"US"	"United States"	"WA"	"Washington"	"Seattle"	"98168"	"America/Los_Angeles"	47.4891	-122.2908	819	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.120.206.74"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"186.47.169.167"	"EC"	"Ecuador"	"M"	"Provincia de Manabi"	"Portoviejo"	""	"America/Guayaquil"	-1.05	-80.45	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"183.89.215.103"	"TH"	"Thailand"	"10"	"Bangkok"	"Bangkok"	"10600"	"Asia/Bangkok"	13.7333	100.4833	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.38.156.94"	"CN"	"China"	"SD"	"Shandong"	"Jinan"	""	"Asia/Shanghai"	36.6683	116.9972	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"37.238.33.227"	"IQ"	"Iraq"	"BG"	"Baghdad"	"Baghdad"	""	"Asia/Baghdad"	33.3386	44.3939	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"80.89.72.252"	"LV"	"Latvia"	"RIX"	"Riga"	"Riga"	""	"Europe/Riga"	56.95	24.1	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"206.189.18.15"	"GB"	"United Kingdom"	"ENG"	"England"	"London"	"EC2V"	"Europe/London"	51.5142	-0.0931	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"216.152.249.44"	"US"	"United States"	"CA"	"California"	"Santa Monica"	"90404"	"America/Los_Angeles"	34.0256	-118.4716	803	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"177.10.22.114"	"BR"	"Brazil"	"MG"	"Minas Gerais"	"Varginha"	""	"America/Sao_Paulo"	-21.5606	-45.434	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"90.187.16.233"	"DE"	"Germany"	"NI"	"Lower Saxony"	"Twistringen"	"27239"	"Europe/Berlin"	52.7993	8.6416	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.118.78.115"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.118.73.74"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"87.109.213.32"	"SA"	"Saudi Arabia"	"02"	"Makkah Province"	"Mecca"	""	"Asia/Riyadh"	21.4267	39.8261	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.68.3"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.69.243"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"108.62.58.232"	"US"	"United States"	"WA"	"Washington"	"Seattle"	"98168"	"America/Los_Angeles"	47.4891	-122.2908	819	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"177.184.88.72"	"BR"	"Brazil"	"PA"	"Para"	"Santarém"	""	"America/Santarem"	-2.4359	-54.7156	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.246.54.83"	"CN"	"China"	"ZJ"	"Zhejiang"	"Ningbo"	""	"Asia/Shanghai"	29.8782	121.5495	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"183.135.173.21"	"CN"	"China"	"ZJ"	"Zhejiang"	"Ningbo"	""	"Asia/Shanghai"	29.8782	121.5495	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"60.176.238.198"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"113.212.69.140"	""	""	""	""	""	""	""	0	0	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"220.184.213.250"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.73.128.236"	"CN"	"China"	"ZJ"	"Zhejiang"	"Wenzhou"	""	"Asia/Shanghai"	27.9994	120.6668	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.120.9.246"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"121.226.153.206"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"125.118.151.195"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"180.114.229.155"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.167.65.163"	"RU"	"Russia"	"CU"	"Chuvashia"	"Cheboksary"	"428022"	"Europe/Moscow"	56.175	47.2864	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"180.178.149.8"	"PK"	"Pakistan"	"PB"	"Punjab"	"Lahore"	"54000"	"Asia/Karachi"	31.4888	74.3686	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"112.192.138.236"	"CN"	"China"	"SC"	"Sichuan"	"Chengdu"	""	"Asia/Shanghai"	30.6667	104.0667	0	"Email"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"123.139.173.122"	"CN"	"China"	"SN"	"Shaanxi"	"Xi'an"	""	"Asia/Shanghai"	34.2583	108.9286	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"122.114.156.76"	"CN"	"China"	"HA"	"Henan"	"Zhengzhou"	""	"Asia/Shanghai"	34.6836	113.5325	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"91.178.78.210"	"BE"	"Belgium"	"BRU"	"Brussels Capital"	"Auderghem"	"1160"	"Europe/Brussels"	50.8167	4.4333	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"222.131.18.41"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"124.132.217.7"	"CN"	"China"	"SD"	"Shandong"	"Jinan"	""	"Asia/Shanghai"	36.6683	116.9972	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"36.65.104.11"	"ID"	"Indonesia"	"PB"	"West Papua"	"Asiraja"	""	"Asia/Jayapura"	-3.35	134.1167	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"59.63.28.75"	"CN"	"China"	"JX"	"Jiangxi"	"Nanchang"	""	"Asia/Shanghai"	28.55	115.9333	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"101.81.110.61"	"CN"	"China"	"SH"	"Shanghai"	"Shanghai"	""	"Asia/Shanghai"	31.0456	121.3997	0	"Ftp"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"49.83.62.72"	"CN"	"China"	"JS"	"Jiangsu"	"Yancheng"	""	"Asia/Shanghai"	33.3856	120.1253	0	"Ftp"
